,rmssd,sdnn,sdsd,nn50,pnn50,mrri,mhr,ln(sdnn),stdhr,cvrr
A00176,275.5348334502272,186.80054722736884,280.5907044879291,14.0,48.275862068965516,990.0,61.96757356271566,5.230041455273154,7.934607115718332,18.868742144178672
A00177,185.22366967482262,146.4054313876828,187.63992665583928,10.0,26.31578947368421,772.8070175438597,81.9175188749887,4.986379700481678,23.749221999543867,18.94463016821321
A00178,448.0027695020216,312.9751089198929,466.93093166922984,10.0,76.92307692307693,799.4871794871796,84.15021888605972,5.746123663160341,27.785457628430382,39.14698283475248
A00179,322.11840891242053,192.5863003070407,326.9519214235618,28.0,82.35294117647058,827.8431372549021,76.83327691665517,5.260544366548792,19.79537404425691,23.26362225404802
A00180,195.58797165126146,122.86903365376469,198.09191572030497,8.0,21.052631578947366,762.8947368421053,81.02107213064038,4.811119021062719,16.251866609382883,16.105633938748042
A00181,205.27234273977962,161.83809551832266,207.1857052928657,28.0,56.00000000000001,573.5333333333333,110.68295022629694,5.0865964251081115,22.536883509126284,28.21773140503127
A00182,402.5476776337948,301.00465279525866,405.90700589531383,27.0,45.0,985.9444444444445,66.72686829146855,5.707125722420963,22.8990923627077,30.529575422970957
A00183,442.3014306505865,298.5282008459782,448.87992822597636,30.0,90.9090909090909,867.6767676767677,79.50189233919441,5.698864403566064,33.01496202670489,34.405462029978864
A00184,84.8739313887997,54.99826895288268,86.26332944634387,18.0,56.25,914.4791666666666,65.83554087977124,4.007301711153216,3.8594580994388514,6.014163138713678
A00185,282.4326770298784,170.98026047312825,285.7704448314517,17.0,38.63636363636363,670.6060606060605,94.54231050903435,5.1415481140097725,22.554312844649434,25.496378651663953
A00186,2205.6827970737745,1318.1334043829484,2273.545088895716,17.0,94.44444444444444,1577.0370370370374,62.98024924079529,7.183971927226329,39.135904788090365,83.58290727651385
A00187,157.6518111765655,94.75691212076228,159.65024697523643,8.0,20.51282051282051,743.9316239316239,81.95063954041963,4.55131479244434,10.976608544530652,12.737314703732983
A00188,395.9099606851247,262.50310243476895,400.4865126237294,37.0,82.22222222222221,651.7777777777777,104.68346393745975,5.570262900760957,33.92827937952515,40.274939002947846
A00189,252.4683698560629,176.46878491216202,255.1353956901389,10.0,20.408163265306122,594.8299319727892,106.15942290917788,5.173144004710736,19.272697706812565,29.667099018856145
A00190,421.328431344033,278.44338554587426,427.66288554422664,34.0,97.14285714285714,850.0000000000001,79.73763393120295,5.629214755204689,31.14185078835862,32.758045358338144
A00191,340.8409172388162,258.96736750170686,345.6601561687581,24.0,64.86486486486487,769.3693693693695,88.68783389779253,5.556702059559697,34.168114871985296,33.65969296567852
A00192,235.2052885837769,175.3132717907953,238.94481299227644,28.0,84.84848484848484,860.8080808080808,73.48310907639666,5.166574498079063,20.144290536452967,20.366127560770636
A00193,30.40467800264369,36.63024798920528,30.71373199943852,5.0,12.195121951219512,720.4065040650406,83.49016250440332,3.60087434687988,4.113686945520626,5.0846636978583115
A00194,198.71092507970403,161.3088824446923,201.6100923029252,13.0,36.11111111111111,807.5,78.7096421909525,5.083321051468006,23.07520662494178,19.976332191293164
A00195,2569.4647704043746,1658.3630650601078,2774.3230262477105,7.0,87.5,1777.9166666666665,47.7908057089376,7.413586289443328,20.29959861175375,93.27563525062712
A00196,278.8741537876783,241.3878888320198,282.91357933242017,23.0,63.888888888888886,822.037037037037,81.58058106023225,5.486405136866404,30.71376143262664,29.36460012824751
A00197,569.6503150894252,394.3812963738394,579.264782615026,26.0,83.87096774193549,926.0215053763442,76.36034113183372,5.977318198616753,32.92047468867004,42.58878374682659
A00198,473.30692414589123,305.52657116891766,480.86983424939376,31.0,93.93939393939394,872.0202020202021,77.73055946397065,5.72203675083246,27.48197508493414,35.03663911238601
A00199,284.36114583617297,249.57938379638773,288.19551810646993,29.0,76.31578947368422,758.0701754385966,89.24458069559272,5.5197770361143546,32.813101496829695,32.92299207682041
A00200,308.07558992184215,185.54077036613918,311.9025888514703,34.0,80.95238095238095,675.4761904761904,96.31952359564579,5.2232746442383835,28.792030615564382,27.468143656601505
A00201,243.03777712757145,276.3564289409484,241.9242879727273,10.0,58.82352941176471,866.4705882352941,73.64872214094116,5.621691441771832,15.379969288580911,31.8944962117863
A00202,208.06783082019726,138.7482122349342,209.54247595500436,29.0,40.845070422535215,841.5962441314553,73.61905906579703,4.9326608677502675,14.798083909845923,16.486315522727317
A00203,88.84258052998202,56.75519591521543,89.67671488194702,4.0,7.2727272727272725,529.3333333333334,114.20655716850071,4.038747210147701,8.225346428384269,10.722014341665382
A00204,18.228689346850558,17.988357995419697,18.28345680595873,1.0,1.8518518518518516,548.3950617283951,109.5540185302729,2.889724770612783,4.480537480732892,3.280182344954965
A00205,458.1248329583318,319.344972679935,464.27225598246065,29.0,74.35897435897436,764.9572649572649,91.40717963593069,5.7662719375318305,34.758817793444884,41.74677296486301
A00206,24.936132410389494,21.930626551751352,25.403361999671553,0.0,0.0,1034.047619047619,58.04949179885349,3.0878841325529645,1.2268896154534792,2.120852671364395
A00207,646.0861186616477,414.75322980298336,655.7859390162675,29.0,85.29411764705883,875.8823529411766,84.21590652093545,6.027683716389198,38.073373755898714,47.35261858059581
A00208,351.40506809879946,220.41456555557141,356.80393610714106,27.0,79.41176470588235,839.5098039215687,75.9366630302089,5.395510162007872,18.12125990249294,26.255150866131356
A00209,371.9407747746137,232.05374602946938,377.0389790526417,33.0,86.8421052631579,776.5789473684209,83.18805052013397,5.446969008756494,22.25010455448402,29.8815396445945
A00210,365.64377523810026,277.73549227698106,370.83017357907147,24.0,64.86486486486487,773.1531531531532,89.51950211947303,5.626669194129376,35.047308088852475,35.92244190485306
A00211,369.680614333179,284.20741121605477,374.16174646500707,23.0,53.48837209302325,690.4651162790698,98.70620102150258,5.649704292789755,31.293066993055916,41.16173352068156
A00212,450.5043470008549,377.16105706045926,457.7124337867727,27.0,81.81818181818183,904.4444444444445,76.99041323938572,5.932672303277978,31.254006187812838,41.70085397474365
A00213,516.3749176282245,366.86731195232505,524.2187821332031,22.0,66.66666666666666,895.3535353535353,78.88001010450627,5.9050002348665735,32.84094665869207,40.97457568059587
A00214,425.43115385061617,320.49429416542284,433.8134649630563,22.0,88.0,809.7333333333332,85.20770610949823,5.769864473286254,31.08561888791233,39.58022733806474
A00215,159.35545031206036,150.0207590189034,160.15833384713986,14.0,17.72151898734177,754.9367088607595,84.32478708920085,5.01077367798012,25.218256895008214,19.871965061189417
A00216,229.79669653659172,157.75642662938276,232.31839304883343,32.0,68.08510638297872,621.1347517730497,101.9747139037345,5.061052239921976,22.19707860716084,25.398100199523828
A00217,267.0993111972437,236.14630684414877,269.211642098879,26.0,68.42105263157895,752.7192982456141,86.38124759113903,5.4644515571944225,24.418096073601973,31.37242626760629
A00218,363.5985720112601,319.09676447441336,368.46305483289296,29.0,82.85714285714286,836.0,81.12845747521688,5.765494393697892,26.65239469267958,38.16946943473844
A00219,295.38898871598894,248.33066816712605,299.4314209339247,31.0,81.57894736842105,755.4385964912282,88.16666996742526,5.514761197440944,28.850193911215598,32.87238292040451
A00220,261.08331743906285,183.79588290048957,264.26569019369526,21.0,50.0,703.015873015873,90.28095178916674,5.213825809782183,20.47179382320265,26.143916511020194
A00221,280.99570434187393,213.68106130304565,294.33197775864096,10.0,83.33333333333334,861.6666666666666,74.89955914944251,5.364484535576368,25.106938248647896,24.79857577985056
A00222,328.13304663854916,271.78560929051673,332.50896740370786,18.0,48.64864864864865,775.4954954954954,89.25999247391493,5.605013554364351,35.96944473311156,35.04670380024089
A00223,346.2912748811664,276.0514911575522,351.3580590234425,30.0,85.71428571428571,836.2857142857143,79.74808584137068,5.620587410481638,26.414986399514525,33.009231945727116
A00224,45.63974267139452,60.83350629558918,46.34284249136225,6.0,18.181818181818183,868.5858585858587,69.41744738734398,4.1081407275655595,5.015901181659212,7.003741276035967
A00225,253.41330007242078,177.13389320512422,255.9136053836906,45.0,86.53846153846155,572.5,112.6051764421775,5.176905905389102,26.8613014837066,30.940418027095934
A00226,60.016616882279365,53.09502044995553,60.756218107173666,2.0,5.0,742.5833333333334,81.42463633348302,3.972083147013575,9.074128443158697,7.150042031191408
A00227,278.6461031373861,201.0348213239856,282.0236520258087,37.0,86.04651162790698,678.4496124031007,96.04540148524575,5.3034781334725265,27.033977564391744,29.63150360008472
A00228,335.3370809415597,267.2719184956537,340.3273642143101,23.0,76.66666666666667,991.5555555555553,66.65971027874713,5.588266561493109,25.38948048100997,26.95481024720847
A00229,293.3296378185543,210.2602410129703,296.8812140984216,32.0,76.19047619047619,692.3809523809524,94.55405186832405,5.348346006408658,27.71603912396299,30.367710187567926
A00230,262.9427483101386,230.81199988936729,266.7845841440573,15.0,45.45454545454545,894.5454545454545,70.9961809011845,5.441603525870623,17.313697951895993,25.80215445917724
A00231,280.83410021305355,181.6681376474337,282.5205645234146,68.0,85.0,741.0833333333333,86.57498287223851,5.202181603104189,24.02563498332145,24.51386092172725
A00232,30.32392174315613,30.65671169422673,30.75317988996065,2.0,6.666666666666667,956.7777777777778,62.77536435136822,3.4228516170143664,2.097478784232008,3.2041621791666537
A00233,85.23137605593064,84.93922747866479,86.34486433796086,18.0,45.0,705.8333333333334,86.62697740825045,4.441936029937536,14.209376833357938,12.033892913152036
A00234,302.65105454749937,185.97850466796027,306.7136665903123,31.0,79.48717948717949,750.0854700854701,85.80535563849118,5.2256311007336125,24.961412332632435,24.794308393517948
A00235,276.2501428309883,222.57900651547112,282.72228481654986,18.0,78.26086956521739,713.3333333333333,93.13493433233432,5.405282124041164,31.71030638631978,31.202664464785673
A00236,236.9130173244555,197.50509387927718,247.4475763273971,9.0,69.23076923076923,963.5897435897435,64.13167762760416,5.2857643758023825,9.974585474154633,20.496803249845158
A00237,349.72143109206127,307.06955361672937,354.7748987149033,31.0,86.11111111111111,801.8518518518517,86.56015754410319,5.727074280938727,33.19727740003416,38.295048257051704
A00238,249.0380184640949,202.05771517424895,252.7102643708009,19.0,54.285714285714285,840.6666666666666,77.11176984489812,5.308553375275795,25.458530860226155,24.03541417615967
A00239,451.08169033781985,288.39960815352356,464.1113121810415,14.0,73.68421052631578,888.7719298245614,75.55556682104105,5.664347046718898,28.295871198514963,32.44922555221248
A00240,424.8656385385982,291.3840600649487,430.39459356832015,29.0,76.31578947368422,755.5263157894736,90.8392094884489,5.674642191046505,32.387114057219776,38.56702989365396
A00241,429.36893978672566,368.67955508865384,431.7625444709743,57.0,77.02702702702703,806.081081081081,88.55010529779909,5.90992785235641,35.46531042879727,45.73727925659746
A00242,71.81079392025123,53.22420642417149,72.767417171174,3.0,8.108108108108109,800.4504504504504,75.35763080640007,3.974513300836009,6.244305696044242,6.64928183802255
A00243,240.07121450558793,269.880972204343,244.72374098503275,8.0,29.629629629629626,1075.6790123456792,61.750308690718306,5.59798101811061,25.163801916540756,25.089359289052883
A00244,445.8134471162008,297.3621986406581,453.3446020686432,27.0,87.09677419354838,941.9354838709677,71.66922488131955,5.694950919829896,27.83005168067874,31.569274513220552
A00245,289.62492914235264,181.2156669384293,292.300513835756,34.0,62.96296296296296,801.2345679012345,79.07196052658828,5.199687852003856,19.728736139499382,22.617055503871764
A00246,417.2245154545647,273.73923005169553,424.3568343514592,24.0,77.41935483870968,951.3978494623657,69.15053094932834,5.612175938079871,22.899895691016983,28.772319614384813
A00247,105.51770907342795,75.55583017470826,107.10434566149104,17.0,48.57142857142857,834.7619047619047,72.45087050745693,4.324871855492584,6.605320414716988,9.051183306724893
A00248,277.37884632798495,221.54115047194406,280.81154169873344,23.0,54.761904761904766,700.0793650793651,95.66478207488646,5.400608353141765,32.87129056746512,31.645147896457264
A00249,484.75509280460375,337.86907740723103,492.51162131732127,29.0,87.87878787878788,888.6868686868687,81.21470547570375,5.822658475496566,38.76875600439083,38.01891187010215
A00250,426.61003012652145,280.2792407498426,429.1903261297491,74.0,88.09523809523809,702.5793650793652,97.77391907176923,5.635786394599858,33.07888121266573,39.89289391073726
A00251,173.1258987908837,150.23517157107304,174.96915429372248,27.0,56.25,1244.7222222222222,49.84015335715289,5.012201876838302,14.73971298925936,12.069774997899197
A00252,164.29117928723866,121.25264878102814,166.37206194649892,19.0,50.0,750.438596491228,82.06714914655032,4.797876375195708,14.343502862457722,16.157570965560737
A00253,234.09184073561792,164.0506819937859,236.79417700717536,40.0,88.88888888888889,648.8888888888889,98.00552288353194,5.100175416629716,23.649089824068987,25.281783183973854
A00254,701.1508000740243,513.9952442495078,715.6065026721507,22.0,84.61538461538461,1076.6666666666665,70.36514506142989,6.242214012979497,34.8534515076375,47.73949636992333
A00255,517.2920945762763,364.36452115087206,527.8232027235383,23.0,88.46153846153845,897.1794871794872,80.79041657263002,5.898154798271664,37.59529371104419,40.61222156297231
A00256,543.2184408778884,353.7318718486238,551.3759593994681,29.0,82.85714285714286,832.8571428571429,84.74319520965287,5.868539201986743,34.05374404672823,42.47209439005775
A00257,412.1248110747297,309.8069629096654,421.37341581494616,22.0,91.66666666666666,774.4444444444443,89.97933828698615,5.735949403229441,34.97236718250006,40.00376852492093
A00258,132.78637815010325,127.31662817371428,136.23552018128137,2.0,9.523809523809524,798.0952380952381,78.48346693997377,4.846677118978967,21.813002904998356,15.95256080935561
A00259,8.36106496849579,5.09175077217316,8.539714929604212,0.0,0.0,800.0000000000001,75.00290272642978,1.6276217345195387,0.47508652819509567,0.636468846521645
